Centre_X,Centre_Y,DieId
-2.2343715,141.849,165
144.0055,5.448855,2444
-15.98565,5.49683,2479
-143.9785,-2.2594615,2639
11.437325,-10.095675,2737
2.2583835,-138.661,4918
