Centre_X,Centre_Y,Roundness_Min
-2.2344,141.8490,96.7505
144.0055,5.4489,87.4178
-15.9857,5.4968,96.6319
-143.9785,-2.2595,96.6323
11.4373,-10.0957,97.3055
2.2584,-138.6610,96.3965
