Centre_X,Centre_Y,Diameter_Max
-6.3321,125.2695,26.1333
6.5946,12.3034,26.3532
-135.6835,-3.8259,26.1393
-6.3416,-3.8350,26.2643
135.9375,-3.8464,26.2821
6.5837,-132.9410,26.4714
