Centre_X,Centre_Y,Diameter_Min
-6.3308,125.2685,20.8247
6.5942,12.3030,20.8022
-135.6850,-3.8241,20.6743
-6.3423,-3.8351,20.7309
135.9370,-3.8489,20.8060
6.5806,-132.9420,20.7647
