Centre_X,Centre_Y,Diameter_Avg
-6.3308,125.2685,21.6700
6.5942,12.3030,21.6860
-135.6850,-3.8241,21.6650
-6.3423,-3.8351,21.7330
135.9370,-3.8489,21.6690
6.5806,-132.9420,21.7210
