Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D86-06,165,118,-3.0102,142.5020,86.8461,96.8707,5923.6600,0.0000,0.0000,Pass
D86-06,165,119,-2.7101,142.5030,86.8552,97.8044,5924.9100,0.0000,0.0000,Pass
D86-06,165,120,-2.5594,142.5040,87.1881,97.4769,5970.4200,0.0000,0.0000,Pass
D86-06,165,121,-2.1087,142.5060,86.5762,97.7605,5886.9000,0.0000,0.0000,Pass
D86-06,165,122,-1.9581,142.5060,86.2889,98.3521,5847.9000,0.0000,0.0000,Pass
D86-06,165,123,-1.6576,142.5080,86.7489,96.7198,5910.4100,0.0000,0.0000,Pass
D86-06,165,124,-1.5069,142.5090,87.2465,95.8092,5978.4200,0.0000,0.0000,Pass
D86-06,165,125,-1.3563,142.5090,87.2557,95.6621,5979.6700,0.0000,0.0000,Pass
D86-06,165,129,-2.8603,142.5030,86.7782,96.3053,5914.4100,0.0000,0.0000,Pass
D86-06,165,130,-2.4091,142.5040,86.5266,98.0906,5880.1500,0.0000,0.0000,Pass
D86-06,165,131,-2.2593,142.5050,86.9395,95.9922,5936.4100,0.0000,0.0000,Pass
D86-06,165,132,-1.8077,142.5070,86.5026,97.3779,5876.9000,0.0000,0.0000,Pass
D86-06,165,159,-3.0826,142.0930,86.3184,97.2948,5851.9000,0.0000,0.0000,Pass
D86-06,165,160,-2.0932,142.0970,85.5981,99.1959,5754.6300,0.0000,0.0000,Pass
D86-06,165,161,-1.5975,142.0990,86.1578,98.5317,5830.1500,0.0000,0.0000,Pass
D86-06,165,162,-2.9176,142.0940,85.9451,98.3111,5801.3900,0.0000,0.0000,Pass
D86-06,165,163,-2.7527,142.0940,86.0377,97.5354,5813.8900,0.0000,0.0000,Pass
D86-06,165,164,-2.5880,142.0950,85.6222,98.7671,5757.8800,0.0000,0.0000,Pass
D86-06,165,165,-2.4231,142.0960,85.4752,97.7069,5738.1300,0.0000,0.0000,Pass
D86-06,165,166,-2.2583,142.0960,85.8710,98.7782,5791.3900,0.0000,0.0000,Pass
D86-06,165,167,-1.9281,142.0980,85.5832,98.6407,5752.6300,0.0000,0.0000,Pass
D86-06,165,168,-1.7631,142.0990,85.8691,98.9772,5791.1400,0.0000,0.0000,Pass
D86-06,165,169,-1.4325,142.1000,86.0210,96.2913,5811.6400,0.0000,0.0000,Pass
D86-06,165,183,-3.0820,141.9280,85.7801,97.0548,5779.1400,0.0000,0.0000,Pass
D86-06,165,184,-2.9165,141.9280,85.4492,97.7314,5734.6300,0.0000,0.0000,Pass
D86-06,165,185,-2.7517,141.9290,85.5702,99.8078,5750.8800,0.0000,0.0000,Pass
D86-06,165,186,-2.5870,141.9300,85.2291,97.1160,5705.1300,0.0000,0.0000,Pass
D86-06,165,187,-2.4225,141.9300,85.5069,98.8022,5742.3800,0.0000,0.0000,Pass
D86-06,165,188,-2.2577,141.9310,85.9951,99.4089,5808.1400,0.0000,0.0000,Pass
D86-06,165,189,-2.0921,141.9320,85.5869,99.3576,5753.1300,0.0000,0.0000,Pass
D86-06,165,190,-1.9279,141.9320,85.2552,98.9210,5708.6300,0.0000,0.0000,Pass
D86-06,165,191,-1.7627,141.9330,85.5664,99.3396,5750.3800,0.0000,0.0000,Pass
D86-06,165,192,-1.5970,141.9340,85.4380,98.9129,5733.1300,0.0000,0.0000,Pass
D86-06,165,193,-1.4314,141.9350,85.8024,99.1951,5782.1400,0.0000,0.0000,Pass
D86-06,165,207,-3.0813,141.7630,85.4939,99.3054,5740.6300,0.0000,0.0000,Pass
D86-06,165,208,-2.9160,141.7640,85.0571,97.1611,5682.1200,0.0000,0.0000,Pass
D86-06,165,209,-2.4209,141.7660,85.0833,99.5655,5685.6200,0.0000,0.0000,Pass
D86-06,165,210,-2.0920,141.7670,84.4956,98.1828,5607.3600,0.0000,0.0000,Pass
D86-06,165,211,-1.5965,141.7690,85.1225,97.9892,5690.8700,0.0000,0.0000,Pass
D86-06,165,212,-1.4311,141.7700,85.8339,98.6145,5786.3900,0.0000,0.0000,Pass
D86-06,165,214,-2.7513,141.7640,85.0608,99.0637,5682.6200,0.0000,0.0000,Pass
D86-06,165,215,-2.5870,141.7650,85.1169,99.3358,5690.1200,0.0000,0.0000,Pass
D86-06,165,216,-2.2569,141.7660,85.2347,99.1248,5705.8800,0.0000,0.0000,Pass
D86-06,165,217,-1.9268,141.7670,85.1244,99.1060,5691.1200,0.0000,0.0000,Pass
D86-06,165,218,-1.7617,141.7680,85.4678,98.4244,5737.1300,0.0000,0.0000,Pass
D86-06,165,233,-1.9263,141.6030,85.1338,99.1633,5692.3700,0.0000,0.0000,Pass
D86-06,165,240,-3.0796,141.5970,85.0589,98.2388,5682.3700,0.0000,0.0000,Pass
D86-06,165,241,-2.9160,141.5990,85.4417,98.6540,5733.6300,0.0000,0.0000,Pass
D86-06,165,242,-2.7504,141.5990,85.1917,99.5512,5700.1300,0.0000,0.0000,Pass
D86-06,165,243,-2.5859,141.6000,84.8528,99.3251,5654.8700,0.0000,0.0000,Pass
D86-06,165,244,-2.4212,141.6010,84.7946,99.6108,5647.1200,0.0000,0.0000,Pass
D86-06,165,245,-2.0904,141.6020,84.3505,97.9696,5588.1100,0.0000,0.0000,Pass
D86-06,165,246,-1.7616,141.6040,85.5553,99.2176,5748.8800,0.0000,0.0000,Pass
D86-06,165,247,-1.5962,141.6040,85.0589,98.5192,5682.3700,0.0000,0.0000,Pass
D86-06,165,248,-1.4313,141.6050,85.1394,98.7351,5693.1200,0.0000,0.0000,Pass
D86-06,165,251,-2.2560,141.6010,84.7834,98.9503,5645.6200,0.0000,0.0000,Pass
D86-06,165,263,-2.9151,141.4340,84.6613,97.9045,5629.3600,0.0000,0.0000,Pass
D86-06,165,264,-2.7495,141.4340,84.8772,99.5607,5658.1200,0.0000,0.0000,Pass
D86-06,165,265,-2.5853,141.4350,84.9147,98.9368,5663.1200,0.0000,0.0000,Pass
D86-06,165,266,-2.4208,141.4360,84.3844,98.9873,5592.6100,0.0000,0.0000,Pass
D86-06,165,267,-2.2553,141.4360,84.5239,98.4514,5611.1100,0.0000,0.0000,Pass
D86-06,165,268,-2.0901,141.4380,84.3957,99.4660,5594.1100,0.0000,0.0000,Pass
D86-06,165,269,-1.7606,141.4390,85.1562,98.5651,5695.3700,0.0000,0.0000,Pass
D86-06,165,270,-1.5954,141.4390,85.2608,99.0466,5709.3800,0.0000,0.0000,Pass
D86-06,165,271,-1.4302,141.4400,85.1562,98.4011,5695.3700,0.0000,0.0000,Pass
D86-06,165,273,-3.0798,141.4330,85.5962,98.6325,5754.3800,0.0000,0.0000,Pass
D86-06,165,274,-1.9256,141.4380,85.3075,99.5247,5715.6300,0.0000,0.0000,Pass
D86-06,165,286,-2.7493,141.2690,84.9409,99.6166,5666.6200,0.0000,0.0000,Pass
D86-06,165,287,-2.0896,141.2720,84.8134,99.6134,5649.6200,0.0000,0.0000,Pass
D86-06,165,288,-1.7594,141.2740,85.4510,99.5129,5734.8800,0.0000,0.0000,Pass
D86-06,165,290,-3.0789,141.2680,85.1861,98.8023,5699.3700,0.0000,0.0000,Pass
D86-06,165,291,-2.9140,141.2690,84.9990,99.4412,5674.3700,0.0000,0.0000,Pass
D86-06,165,292,-2.5841,141.2700,85.0215,99.2155,5677.3700,0.0000,0.0000,Pass
D86-06,165,293,-2.4203,141.2710,84.5540,98.7119,5615.1100,0.0000,0.0000,Pass
D86-06,165,294,-2.2546,141.2720,84.7477,99.2265,5640.8700,0.0000,0.0000,Pass
