Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D86-16,165,118,-3.0104,142.5050,75.7880,98.2581,4511.1900,0.0000,0.0000,Pass
D86-16,165,119,-2.7104,142.5060,74.9878,98.4274,4416.4300,0.0000,0.0000,Pass
D86-16,165,120,-2.5596,142.5060,74.8561,98.0592,4400.9300,0.0000,0.0000,Pass
D86-16,165,121,-2.1087,142.5080,74.2111,98.4973,4325.4100,0.0000,0.0000,Pass
D86-16,165,122,-1.9580,142.5080,73.9102,98.4731,4290.4100,0.0000,0.0000,Pass
D86-16,165,123,-1.6575,142.5090,74.5172,97.4207,4361.1700,0.0000,0.0000,Pass
D86-16,165,124,-1.5066,142.5100,75.2336,97.0724,4445.4300,0.0000,0.0000,Pass
D86-16,165,125,-1.3561,142.5100,75.5482,97.3092,4482.6900,0.0000,0.0000,Pass
D86-16,165,129,-2.8606,142.5050,75.5187,97.2393,4479.1900,0.0000,0.0000,Pass
D86-16,165,130,-2.4091,142.5060,74.3761,98.7289,4344.6700,0.0000,0.0000,Pass
D86-16,165,131,-2.2593,142.5060,76.2028,95.7335,4560.7000,0.0000,0.0000,Pass
D86-16,165,132,-1.8075,142.5090,74.1897,98.6858,4322.9100,0.0000,0.0000,Pass
D86-16,165,159,-3.0833,142.0960,74.1725,97.9426,4320.9100,0.0000,0.0000,Pass
D86-16,165,160,-2.0936,142.0990,72.1402,99.4428,4087.3800,0.0000,0.0000,Pass
D86-16,165,161,-1.5976,142.1000,72.8997,98.9031,4173.8900,0.0000,0.0000,Pass
D86-16,165,162,-2.9183,142.0960,73.4435,98.9958,4236.4000,0.0000,0.0000,Pass
D86-16,165,163,-2.7536,142.0960,73.2113,98.3021,4209.6500,0.0000,0.0000,Pass
D86-16,165,164,-2.5885,142.0970,72.8975,98.9203,4173.6400,0.0000,0.0000,Pass
D86-16,165,165,-2.4234,142.0980,72.9542,98.5543,4180.1400,0.0000,0.0000,Pass
D86-16,165,166,-2.2587,142.0980,76.1505,97.9489,4554.4500,0.0000,0.0000,Pass
D86-16,165,167,-1.9284,142.1000,71.9082,98.2269,4061.1200,0.0000,0.0000,Pass
D86-16,165,168,-1.7634,142.1000,72.4682,99.0953,4124.6300,0.0000,0.0000,Pass
D86-16,165,169,-1.4326,142.1010,73.2569,97.3316,4214.9000,0.0000,0.0000,Pass
D86-16,165,183,-3.0829,141.9300,73.3438,97.3594,4224.9000,0.0000,0.0000,Pass
D86-16,165,184,-2.9173,141.9310,72.6196,98.1122,4141.8900,0.0000,0.0000,Pass
D86-16,165,185,-2.7526,141.9310,72.8516,99.2030,4168.3900,0.0000,0.0000,Pass
D86-16,165,186,-2.5877,141.9320,72.3363,97.0233,4109.6300,0.0000,0.0000,Pass
D86-16,165,187,-2.4229,141.9320,73.1699,99.1795,4204.9000,0.0000,0.0000,Pass
D86-16,165,188,-2.2582,141.9330,76.9201,98.2835,4646.9600,0.0000,0.0000,Pass
D86-16,165,189,-2.0926,141.9330,72.6547,99.4006,4145.8900,0.0000,0.0000,Pass
D86-16,165,190,-1.9283,141.9340,71.7885,98.8828,4047.6200,0.0000,0.0000,Pass
D86-16,165,191,-1.7630,141.9350,71.7930,99.5506,4048.1200,0.0000,0.0000,Pass
D86-16,165,192,-1.5972,141.9350,72.0386,98.8415,4075.8800,0.0000,0.0000,Pass
D86-16,165,193,-1.4316,141.9360,72.5319,99.3284,4131.8800,0.0000,0.0000,Pass
D86-16,165,207,-3.0823,141.7650,72.7357,99.2791,4155.1400,0.0000,0.0000,Pass
D86-16,165,208,-2.9170,141.7660,72.6700,97.1378,4147.6400,0.0000,0.0000,Pass
D86-16,165,209,-2.4215,141.7680,73.6210,98.9823,4256.9000,0.0000,0.0000,Pass
D86-16,165,210,-2.0927,141.7690,72.4067,98.8986,4117.6300,0.0000,0.0000,Pass
D86-16,165,211,-1.5969,141.7700,71.7619,98.3276,4044.6200,0.0000,0.0000,Pass
D86-16,165,212,-1.4314,141.7700,72.2439,99.3515,4099.1300,0.0000,0.0000,Pass
D86-16,165,214,-2.7524,141.7660,72.3935,99.4346,4116.1300,0.0000,0.0000,Pass
D86-16,165,215,-2.5878,141.7660,72.6635,99.3431,4146.8900,0.0000,0.0000,Pass
D86-16,165,216,-2.2575,141.7670,76.8973,98.6505,4644.2100,0.0000,0.0000,Pass
D86-16,165,217,-1.9274,141.7690,71.9613,99.1364,4067.1200,0.0000,0.0000,Pass
D86-16,165,218,-1.7622,141.7690,72.0386,98.4881,4075.8800,0.0000,0.0000,Pass
D86-16,165,233,-1.9269,141.6040,72.4441,98.8184,4121.8800,0.0000,0.0000,Pass
D86-16,165,240,-3.0809,141.6000,72.2593,98.8210,4100.8800,0.0000,0.0000,Pass
D86-16,165,241,-2.9170,141.6010,72.6985,98.8920,4150.8900,0.0000,0.0000,Pass
D86-16,165,242,-2.7516,141.6010,72.2857,99.1545,4103.8800,0.0000,0.0000,Pass
D86-16,165,243,-2.5867,141.6020,72.7773,99.4979,4159.8900,0.0000,0.0000,Pass
D86-16,165,244,-2.4219,141.6020,73.5497,99.4420,4248.6500,0.0000,0.0000,Pass
D86-16,165,245,-2.0912,141.6040,71.6220,97.7170,4028.8700,0.0000,0.0000,Pass
D86-16,165,246,-1.7622,141.6050,72.2130,99.5611,4095.6300,0.0000,0.0000,Pass
D86-16,165,247,-1.5968,141.6050,71.5464,98.2824,4020.3700,0.0000,0.0000,Pass
D86-16,165,248,-1.4318,141.6060,71.5776,99.5603,4023.8700,0.0000,0.0000,Pass
D86-16,165,251,-2.2571,141.6030,76.0899,98.7536,4547.2000,0.0000,0.0000,Pass
D86-16,165,263,-2.9164,141.4360,71.7575,98.4087,4044.1200,0.0000,0.0000,Pass
D86-16,165,264,-2.7508,141.4360,71.7907,99.6428,4047.8700,0.0000,0.0000,Pass
D86-16,165,265,-2.5863,141.4360,72.3055,98.9979,4106.1300,0.0000,0.0000,Pass
D86-16,165,266,-2.4216,141.4380,72.8975,98.7729,4173.6400,0.0000,0.0000,Pass
D86-16,165,267,-2.2562,141.4380,74.9453,99.1047,4411.4300,0.0000,0.0000,Pass
D86-16,165,268,-2.0915,141.4390,72.8188,99.4922,4164.6400,0.0000,0.0000,Pass
D86-16,165,269,-1.7615,141.4400,72.3297,99.4094,4108.8800,0.0000,0.0000,Pass
D86-16,165,270,-1.5960,141.4400,71.6820,99.8265,4035.6200,0.0000,0.0000,Pass
D86-16,165,271,-1.4310,141.4410,71.9723,98.6712,4068.3700,0.0000,0.0000,Pass
D86-16,165,273,-3.0811,141.4360,72.6196,99.2892,4141.8900,0.0000,0.0000,Pass
D86-16,165,274,-1.9265,141.4390,72.9368,99.5365,4178.1400,0.0000,0.0000,Pass
D86-16,165,286,-2.7508,141.2710,71.1605,99.7070,3977.1100,0.0000,0.0000,Pass
