Centre_X,Centre_Y,Diameter_Avg
-2.2119,141.4690,84.9470
144.0285,5.0682,86.3720
-15.9634,5.1165,84.8230
-143.9570,-2.6388,86.0810
11.4594,-10.4758,84.4910
2.2798,-139.0415,84.8830
