Centre_X,Centre_Y,Diameter_Min
-2.2119,141.4690,83.1486
144.0285,5.0682,83.6273
-15.9634,5.1165,83.4908
-143.9570,-2.6388,84.7595
11.4594,-10.4758,83.1779
2.2798,-139.0415,83.2612
