Centre_X,Centre_Y,LargestVoidDiameterPercent
-2.2119,141.4690,0.0000
144.0285,5.0682,0.0000
-15.9634,5.1165,0.0000
-143.9570,-2.6388,0.0000
11.4594,-10.4758,0.0000
2.2798,-139.0415,0.0000
