Centre_X,Centre_Y,Diameter_Stdev
-2.2119,141.4690,0.9260
144.0285,5.0682,2.2190
-15.9634,5.1165,0.4540
-143.9570,-2.6388,0.5800
11.4594,-10.4758,0.4870
2.2798,-139.0415,0.5220
