Centre_X,Centre_Y,Roundness_Min
-2.2119,141.4690,95.7474
144.0285,5.0682,93.0176
-15.9634,5.1165,95.3474
-143.9570,-2.6388,95.4077
11.4594,-10.4758,95.3207
2.2798,-139.0415,94.9572
