Centre_X,Centre_Y,Diameter_Avg
-6.3184,125.2350,21.0960
6.6054,12.2685,21.4180
-135.6725,-3.8568,21.0690
-6.3309,-3.8696,21.4260
135.9485,-3.8859,21.3920
6.5902,-132.9760,21.5380
