Centre_X,Centre_Y,Diameter_Max
-6.3184,125.2350,23.3322
6.6054,12.2685,23.6373
-135.6725,-3.8568,23.0991
-6.3309,-3.8696,23.5428
135.9485,-3.8859,23.3731
6.5902,-132.9760,23.5698
