Centre_X,Centre_Y,Diameter_Avg
-2.2417,141.8310,79.5800
144.0015,5.4333,81.6680
-15.9900,5.4781,78.9720
-143.9825,-2.2821,80.6140
11.4334,-10.1142,78.7910
2.2579,-138.6800,79.2030
