Centre_X,Centre_Y,Diameter_Stdev
-2.2417,141.8310,0.9430
144.0015,5.4333,5.2570
-15.9900,5.4781,0.5080
-143.9825,-2.2821,0.8420
11.4334,-10.1142,0.5250
2.2579,-138.6800,0.5410
