Centre_X,Centre_Y,Diameter_Max
-2.2417,141.8310,82.6231
144.0015,5.4333,101.4680
-15.9900,5.4781,80.4447
-143.9825,-2.2821,82.6231
11.4334,-10.1142,80.0521
2.2579,-138.6800,80.5693
