Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-10,60,173,-6.6418,126.3820,25.3466,93.6106,504.5770,0.0000,0.0000,Pass
D26-10,60,174,-6.5939,126.3820,25.3403,94.0376,504.3270,0.0000,0.0000,Pass
D26-10,60,175,-6.5117,126.3820,25.2080,95.9208,499.0770,0.0000,0.0000,Pass
D26-10,60,176,-6.4638,126.3830,25.1891,96.1386,498.3270,0.0000,0.0000,Pass
D26-10,60,177,-6.3817,126.3830,25.3779,95.0111,505.8280,0.0000,0.0000,Pass
D26-10,60,178,-6.3337,126.3830,25.1954,94.9775,498.5770,0.0000,0.0000,Pass
D26-10,60,179,-6.2518,126.3840,25.2774,96.1644,501.8270,0.0000,0.0000,Pass
D26-10,60,180,-6.2038,126.3840,25.2774,96.3060,501.8270,0.0000,0.0000,Pass
D26-10,60,181,-6.1217,126.3840,25.2837,94.9628,502.0770,0.0000,0.0000,Pass
D26-10,60,182,-6.0737,126.3840,25.3403,95.0271,504.3270,0.0000,0.0000,Pass
D26-10,60,183,-5.9915,126.3850,25.4155,93.7075,507.3280,0.0000,0.0000,Pass
D26-10,60,184,-5.9435,126.3850,25.2459,95.5615,500.5770,0.0000,0.0000,Pass
D26-10,60,185,-5.4424,126.3860,25.4218,92.4034,507.5780,0.0000,0.0000,Pass
D26-10,60,286,-7.2233,126.3160,25.1638,92.8500,497.3260,0.0000,0.0000,Pass
D26-10,60,287,-7.1113,126.3160,25.1827,92.2589,498.0760,0.0000,0.0000,Pass
D26-10,60,293,-6.5766,126.2690,25.2522,95.8237,500.8270,0.0000,0.0000,Pass
D26-10,60,294,-6.5287,126.2690,25.2837,95.6301,502.0770,0.0000,0.0000,Pass
D26-10,60,295,-6.3166,126.2700,25.3528,95.2134,504.8270,0.0000,0.0000,Pass
D26-10,60,296,-6.2686,126.2700,25.3277,96.3185,503.8270,0.0000,0.0000,Pass
D26-10,60,337,-6.9476,126.2560,25.1574,94.1979,497.0760,0.0000,0.0000,Pass
D26-10,60,338,-6.7477,126.2560,25.0433,95.2344,492.5760,0.0000,0.0000,Pass
D26-10,60,339,-5.7488,126.2600,25.3151,94.7001,503.3270,0.0000,0.0000,Pass
D26-10,60,340,-5.5484,126.2600,25.2396,94.2995,500.3270,0.0000,0.0000,Pass
D26-10,60,367,-6.9474,126.1780,25.1827,94.7791,498.0760,0.0000,0.0000,Pass
D26-10,60,368,-6.7475,126.1780,25.0560,95.9185,493.0760,0.0000,0.0000,Pass
D26-10,60,369,-5.7487,126.1820,25.3654,95.2231,505.3280,0.0000,0.0000,Pass
D26-10,60,373,-5.5484,126.1820,25.4468,94.2873,508.5780,0.0000,0.0000,Pass
D26-10,60,380,-6.0591,126.1750,25.2963,97.0016,502.5770,0.0000,0.0000,Pass
D26-10,60,381,-6.0054,126.1750,25.3403,96.2905,504.3270,0.0000,0.0000,Pass
D26-10,60,434,-7.2228,126.1450,25.2143,93.8881,499.3270,0.0000,0.0000,Pass
D26-10,60,435,-7.1107,126.1450,25.2459,94.2206,500.5770,0.0000,0.0000,Pass
D26-10,60,441,-6.9472,126.1110,25.1321,96.0047,496.0760,0.0000,0.0000,Pass
D26-10,60,442,-5.7486,126.1150,25.2900,96.1921,502.3270,0.0000,0.0000,Pass
D26-10,60,468,-6.9469,126.0330,25.1574,96.5249,497.0760,0.0000,0.0000,Pass
D26-10,60,469,-5.7483,126.0370,25.1701,96.3496,497.5760,0.0000,0.0000,Pass
D26-10,60,497,-7.1102,125.9910,25.0369,95.8694,492.3260,0.0000,0.0000,Pass
D26-10,60,499,-7.2223,125.9900,25.1954,94.6156,498.5770,0.0000,0.0000,Pass
D26-10,60,500,-6.1208,125.9890,25.2522,98.4175,500.8270,0.0000,0.0000,Pass
D26-10,60,501,-6.0728,125.9890,25.2206,98.6769,499.5770,0.0000,0.0000,Pass
D26-10,60,502,-5.9907,125.9890,25.2396,98.6712,500.3270,0.0000,0.0000,Pass
D26-10,60,503,-5.9428,125.9890,25.1385,98.1011,496.3260,0.0000,0.0000,Pass
D26-10,60,535,-6.9467,125.9600,25.1195,96.8699,495.5760,0.0000,0.0000,Pass
D26-10,60,536,-6.7468,125.9610,25.1385,96.9932,496.3260,0.0000,0.0000,Pass
D26-10,60,537,-5.7481,125.9640,25.2143,96.8686,499.3270,0.0000,0.0000,Pass
D26-10,60,538,-5.5478,125.9650,25.1574,95.5148,497.0760,0.0000,0.0000,Pass
