Centre_X,Centre_Y,Roundness_Min
-6.3304,125.2720,91.6464
6.5968,12.3046,49.4692
-135.6815,-3.8239,90.4264
-6.3392,-3.8326,63.5212
135.9405,-3.8436,91.6639
6.5864,-132.9390,91.8734
