Centre_X,Centre_Y,Diameter_Avg
-6.3304,125.2720,25.5470
6.5968,12.3046,25.5810
-135.6815,-3.8239,25.4990
-6.3392,-3.8326,25.6180
135.9405,-3.8436,25.3660
6.5864,-132.9390,25.5560
