Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-15,60,149,-6.6055,126.0210,23.4962,94.1712,433.5940,8.3100,8.3100,Fail
D26-15,60,150,-6.4054,126.0220,23.5790,89.0993,436.6570,6.1700,3.7300,Pass
D26-15,60,173,-6.2994,125.9910,23.5790,95.0924,436.6570,6.2300,4.9100,Pass
D26-15,60,174,-6.2514,125.9910,23.5823,95.9035,436.7800,11.7800,11.7800,Fail
D26-15,60,175,-6.1696,125.9920,23.5658,87.7946,436.1670,5.5600,2.8100,Pass
D26-15,60,176,-6.1218,125.9920,23.5094,93.1688,434.0840,8.1300,6.5800,Pass
D26-15,60,177,-6.0395,125.9920,23.9108,96.4313,449.0310,6.4900,6.3600,Pass
D26-15,60,178,-5.9916,125.9920,23.9075,96.7267,448.9090,4.4800,4.1200,Pass
D26-15,60,179,-5.9098,125.9930,23.2794,91.4415,425.6300,6.1600,5.3500,Pass
D26-15,60,180,-5.8619,125.9930,23.5360,94.5089,435.0640,6.1700,5.8300,Pass
D26-15,60,181,-5.7795,125.9930,23.7471,91.2400,442.9050,5.6200,3.2900,Pass
D26-15,60,182,-5.7314,125.9940,23.8094,96.0501,445.2330,3.9100,1.4000,Pass
D26-15,60,286,-6.8806,125.9240,23.5624,92.4422,436.0440,5.8400,5.1400,Pass
D26-15,60,287,-6.7687,125.9240,23.4496,92.8953,431.8790,4.6200,2.5200,Pass
D26-15,60,293,-6.2344,125.8780,23.5194,93.2606,434.4520,7.3900,4.6500,Pass
D26-15,60,294,-6.1867,125.8790,23.8552,92.1568,446.9490,10.4700,10.3300,Fail
D26-15,60,295,-5.9742,125.8800,23.7372,95.6320,442.5380,10.9600,10.4700,Fail
D26-15,60,296,-5.9262,125.8800,23.8716,96.6227,447.5610,6.1600,4.5200,Pass
D26-15,60,337,-6.6048,125.8650,23.0808,95.4934,418.4020,8.6400,5.4800,Pass
D26-15,60,338,-6.4049,125.8650,23.5988,91.6780,437.3920,4.5400,2.2400,Pass
D26-15,60,367,-6.6050,125.7860,23.2190,95.2208,423.4250,9.9200,9.9200,Fail
D26-15,60,368,-6.4047,125.7870,23.7142,96.4846,441.6800,10.6200,10.2900,Fail
D26-15,60,380,-5.7168,125.7840,24.0084,98.1123,452.7070,5.9300,4.8700,Pass
D26-15,60,434,-6.8799,125.7530,23.6846,96.3674,440.5780,7.4000,5.9800,Pass
D26-15,60,435,-6.7680,125.7530,23.9401,95.0150,450.1340,4.8400,4.1400,Pass
D26-15,60,441,-6.6044,125.7200,23.4396,95.0857,431.5110,7.2400,6.2500,Pass
D26-15,60,468,-6.6041,125.6420,23.1315,93.3111,420.2390,13.7300,13.7300,Fail
D26-15,60,497,-6.7671,125.5990,23.0199,96.1623,416.1960,7.5700,7.5700,Pass
D26-15,60,499,-6.8795,125.5990,23.6220,93.3692,438.2500,5.5400,4.1900,Pass
D26-15,60,500,-5.7780,125.5980,24.1864,92.3403,459.4450,10.7500,10.3700,Fail
D26-15,60,501,-5.7298,125.5990,24.2380,94.5914,461.4060,12.9600,12.9600,Fail
D26-15,60,535,-6.6037,125.5690,25.0296,95.8036,492.0350,10.7800,10.5800,Fail
D26-15,60,536,-6.4040,125.5700,25.9986,92.7960,530.8740,8.3300,8.0100,Fail
D26-15,60,547,-6.2741,125.5510,24.2444,92.1310,461.6510,12.5500,11.8400,Fail
D26-15,60,548,-5.8839,125.5530,23.7241,92.4278,442.0480,10.3100,9.3100,Fail
D26-15,60,591,-6.6036,125.4910,26.9097,96.7570,568.7320,11.4000,11.4000,Fail
D26-15,60,592,-6.4036,125.4920,24.6021,93.1312,475.3730,10.8800,10.4900,Fail
D26-15,60,600,-6.1678,125.4870,24.3568,93.7441,465.9390,15.0900,14.0200,Fail
D26-15,60,601,-6.1197,125.4870,24.5831,96.7334,474.6380,13.6300,13.6300,Fail
D26-15,60,602,-6.0376,125.4870,26.7760,99.1211,563.0960,11.5100,11.1200,Fail
D26-15,60,603,-5.9900,125.4870,26.7119,94.7547,560.4010,11.0400,11.0400,Fail
D26-15,60,656,-6.2740,125.4730,23.2425,93.0262,424.2830,16.2900,15.1900,Fail
D26-15,60,657,-5.8835,125.4750,24.3472,95.0327,465.5710,11.7100,11.7100,Fail
D26-15,60,684,-6.8550,125.4520,23.6978,96.0484,441.0680,7.2200,7.2200,Pass
D26-15,60,700,-6.6160,125.4260,26.4655,94.5532,550.1090,8.9100,8.9100,Fail
D26-15,60,702,-6.2735,125.4210,23.0606,96.8460,417.6670,13.0800,12.7900,Fail
D26-15,60,703,-6.1632,125.4220,23.5955,90.8965,437.2700,12.9400,12.4700,Fail
D26-15,60,704,-6.1146,125.4220,23.4230,95.9078,430.8990,13.5300,12.6200,Fail
D26-15,60,705,-6.0417,125.4220,24.3728,93.9994,466.5520,11.6300,10.9200,Fail
D26-15,60,706,-5.9943,125.4220,26.0016,96.8215,530.9960,13.1300,12.6200,Fail
D26-15,60,707,-5.8833,125.4230,24.3888,97.3740,467.1640,14.3700,13.6600,Fail
D26-15,60,708,-5.7028,125.4240,23.6253,95.8575,438.3720,10.6800,9.1400,Fail
D26-15,60,731,-6.8941,125.4130,23.3830,97.3150,429.4280,5.6200,3.9900,Pass
D26-15,60,732,-6.8160,125.4140,23.0199,96.1464,416.1960,9.7400,9.7400,Fail
D26-15,60,786,-6.5426,125.4000,25.2715,95.8212,501.5920,10.4100,10.4100,Fail
D26-15,60,787,-6.4302,125.4000,24.7601,93.8757,481.4990,12.9500,12.8200,Fail
D26-15,60,798,-5.7420,125.3840,23.4995,93.0364,433.7170,12.0100,8.7900,Fail
D26-15,60,832,-6.8549,125.3740,23.2760,91.6633,425.5080,6.5600,5.5300,Pass
D26-15,60,833,-6.9670,125.3560,23.1382,98.5849,420.4850,10.4300,10.4300,Fail
D26-15,60,834,-6.7284,125.3510,25.1322,97.0268,496.0790,8.7200,7.0400,Pass
D26-15,60,835,-5.9937,125.3440,25.2498,93.8591,500.7340,13.7800,13.1600,Fail
D26-15,60,848,-6.2734,125.3430,21.8197,95.9245,373.9270,15.8300,15.2000,Fail
D26-15,60,849,-6.1622,125.3440,23.7405,97.3089,442.6600,15.8300,14.0300,Fail
D26-15,60,850,-6.1144,125.3440,23.9042,95.4759,448.7860,15.7200,15.4500,Fail
D26-15,60,851,-6.0418,125.3440,24.4207,93.2851,468.3890,9.6000,9.0200,Fail
D26-15,60,852,-5.8831,125.3450,24.9515,98.2624,488.9730,8.2900,8.2900,Fail
D26-15,60,853,-5.7024,125.3460,23.4729,92.2541,432.7360,10.1400,8.4700,Fail
D26-15,60,925,-6.9280,125.3170,23.0132,95.3329,415.9510,9.4800,9.4800,Fail
D26-15,60,935,-6.7677,125.3120,23.5823,97.9395,436.7800,11.4700,10.8800,Fail
D26-15,60,936,-6.6896,125.3130,25.7817,99.7779,522.0530,10.2300,9.4600,Fail
D26-15,60,977,-6.7282,125.2730,24.6623,92.1096,477.7010,12.7700,10.6400,Fail
D26-15,60,978,-6.8541,125.2520,22.7026,94.2903,404.8020,15.1300,14.1300,Fail
D26-15,60,979,-6.9665,125.2460,23.4563,91.2828,432.1240,12.2500,9.5500,Fail
D26-15,60,1000,-6.3031,125.2210,23.1854,94.3973,422.2000,10.6200,10.6200,Fail
D26-15,60,1001,-6.1030,125.2220,24.9109,95.2915,487.3800,14.4800,12.0400,Fail
D26-15,60,1002,-5.9027,125.2230,25.1042,97.7093,494.9760,14.3800,14.3800,Fail
D26-15,60,1003,-5.7023,125.2240,24.4750,95.8226,470.4720,7.4200,7.2100,Pass
D26-15,60,1039,-6.8929,125.2130,23.5028,95.4910,433.8390,8.2700,8.2700,Fail
D26-15,60,1040,-6.8151,125.2130,23.1079,92.9499,419.3820,10.3700,10.0200,Fail
D26-15,60,1042,-6.3407,125.1820,23.1887,90.1718,422.3220,13.7200,13.7200,Fail
D26-15,60,1043,-6.2636,125.1830,22.5094,98.1583,397.9410,16.1300,16.1300,Fail
D26-15,60,1044,-6.1412,125.1830,24.3856,94.7706,467.0420,10.1300,8.6000,Fail
D26-15,60,1045,-6.0637,125.1830,23.8193,94.6553,445.6010,11.2500,10.7800,Fail
D26-15,60,1046,-5.9413,125.1840,25.0732,95.9468,493.7510,8.6400,7.2700,Pass
D26-15,60,1047,-5.8632,125.1840,24.4048,89.2759,467.7770,12.8100,12.3100,Fail
D26-15,60,1048,-5.7409,125.1850,23.3430,98.2299,427.9580,9.4200,8.5900,Fail
D26-15,60,1137,-6.9662,125.1690,23.1584,94.8961,421.2200,9.1900,8.4400,Fail
D26-15,60,1142,-6.3029,125.1430,23.3095,89.3854,426.7330,12.4600,11.5400,Fail
D26-15,60,1143,-5.7019,125.1460,23.7175,93.5573,441.8030,11.8400,11.0900,Fail
D26-15,60,1157,-6.1026,125.1440,24.2187,93.3114,460.6710,15.1600,14.4700,Fail
D26-15,60,1158,-5.9021,125.1450,24.1735,91.4973,458.9550,12.4900,9.3400,Fail
D26-15,60,1193,-6.8536,125.1370,22.8567,97.0873,410.3150,10.1800,9.8800,Fail
D26-15,60,1196,-6.2023,125.1210,24.4654,92.3178,470.1050,11.8600,11.2100,Fail
D26-15,60,1197,-6.0019,125.1220,25.3239,92.7579,503.6750,13.0400,12.8400,Fail
D26-15,60,1198,-5.8021,125.1230,23.9205,97.6479,449.3990,9.7900,8.8100,Fail
