Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D86-13,165,118,-3.0039,142.5050,84.0442,97.5072,5547.6000,0.0000,0.0000,Pass
D86-13,165,119,-2.7038,142.5060,84.1578,98.2555,5562.6000,0.0000,0.0000,Pass
D86-13,165,120,-2.5531,142.5060,84.4014,98.1362,5594.8600,0.0000,0.0000,Pass
D86-13,165,121,-2.1023,142.5080,83.9646,98.4701,5537.1000,0.0000,0.0000,Pass
D86-13,165,122,-1.9517,142.5090,83.8033,98.6654,5515.8500,0.0000,0.0000,Pass
D86-13,165,123,-1.6511,142.5100,84.0404,97.2564,5547.1000,0.0000,0.0000,Pass
D86-13,165,124,-1.5004,142.5110,84.4825,96.3483,5605.6100,0.0000,0.0000,Pass
D86-13,165,125,-1.3498,142.5120,84.4900,96.4896,5606.6100,0.0000,0.0000,Pass
D86-13,165,129,-2.8540,142.5050,84.0366,97.0775,5546.6000,0.0000,0.0000,Pass
D86-13,165,130,-2.4027,142.5060,83.9608,98.4408,5536.6000,0.0000,0.0000,Pass
D86-13,165,131,-2.2528,142.5070,84.2353,96.6633,5572.8600,0.0000,0.0000,Pass
D86-13,165,132,-1.8013,142.5090,83.8830,98.0278,5526.3500,0.0000,0.0000,Pass
D86-13,165,159,-3.0763,142.0960,83.5122,97.8623,5477.5900,0.0000,0.0000,Pass
D86-13,165,160,-2.0868,142.0990,82.9480,99.3217,5403.8300,0.0000,0.0000,Pass
D86-13,165,161,-1.5910,142.1010,83.5541,98.7033,5483.0900,0.0000,0.0000,Pass
D86-13,165,162,-2.9113,142.0960,83.1473,98.9831,5429.8300,0.0000,0.0000,Pass
D86-13,165,163,-2.7465,142.0960,83.2430,97.8449,5442.3400,0.0000,0.0000,Pass
D86-13,165,164,-2.5816,142.0970,82.9365,98.9611,5402.3300,0.0000,0.0000,Pass
D86-13,165,165,-2.4168,142.0980,82.8251,98.1923,5387.8300,0.0000,0.0000,Pass
D86-13,165,166,-2.2518,142.0980,83.1244,99.0811,5426.8300,0.0000,0.0000,Pass
D86-13,165,167,-1.9217,142.1000,82.9154,98.5454,5399.5800,0.0000,0.0000,Pass
D86-13,165,168,-1.7567,142.1010,83.2009,99.2331,5436.8300,0.0000,0.0000,Pass
D86-13,165,169,-1.4261,142.1020,83.4035,96.5389,5463.3400,0.0000,0.0000,Pass
D86-13,165,183,-3.0758,141.9300,83.0860,97.4140,5421.8300,0.0000,0.0000,Pass
D86-13,165,184,-2.9102,141.9310,82.6057,97.9244,5359.3200,0.0000,0.0000,Pass
D86-13,165,185,-2.7455,141.9310,82.7962,99.6833,5384.0800,0.0000,0.0000,Pass
D86-13,165,186,-2.5807,141.9320,82.5941,97.3459,5357.8200,0.0000,0.0000,Pass
D86-13,165,187,-2.4161,141.9320,83.0496,98.7874,5417.0800,0.0000,0.0000,Pass
D86-13,165,188,-2.2513,141.9330,83.4912,99.5147,5474.8400,0.0000,0.0000,Pass
D86-13,165,189,-2.0857,141.9340,83.2927,99.5058,5448.8400,0.0000,0.0000,Pass
D86-13,165,190,-1.9215,141.9350,82.8866,98.9866,5395.8300,0.0000,0.0000,Pass
D86-13,165,191,-1.7562,141.9360,82.9288,99.3380,5401.3300,0.0000,0.0000,Pass
D86-13,165,192,-1.5905,141.9370,82.8289,98.9772,5388.3300,0.0000,0.0000,Pass
D86-13,165,193,-1.4249,141.9370,83.0650,99.2427,5419.0800,0.0000,0.0000,Pass
D86-13,165,207,-3.0750,141.7650,82.7693,99.5932,5380.5800,0.0000,0.0000,Pass
D86-13,165,208,-2.9097,141.7660,82.3065,97.6899,5320.5700,0.0000,0.0000,Pass
D86-13,165,209,-2.4146,141.7680,82.5826,99.7096,5356.3200,0.0000,0.0000,Pass
D86-13,165,210,-2.0856,141.7690,82.2755,98.2893,5316.5700,0.0000,0.0000,Pass
D86-13,165,211,-1.5901,141.7710,82.5517,98.1843,5352.3200,0.0000,0.0000,Pass
D86-13,165,212,-1.4246,141.7720,83.0630,98.7562,5418.8300,0.0000,0.0000,Pass
D86-13,165,214,-2.7450,141.7660,82.3761,99.1602,5329.5700,0.0000,0.0000,Pass
D86-13,165,215,-2.5806,141.7670,82.7097,99.4136,5372.8200,0.0000,0.0000,Pass
D86-13,165,216,-2.2504,141.7680,82.6269,99.1971,5362.0700,0.0000,0.0000,Pass
D86-13,165,217,-1.9204,141.7700,82.7886,99.0232,5383.0800,0.0000,0.0000,Pass
D86-13,165,218,-1.7552,141.7700,83.0592,98.4910,5418.3300,0.0000,0.0000,Pass
D86-13,165,233,-1.9198,141.6050,82.7789,99.2409,5381.8300,0.0000,0.0000,Pass
D86-13,165,240,-3.0734,141.6000,82.3374,98.2985,5324.5700,0.0000,0.0000,Pass
D86-13,165,241,-2.9098,141.6010,82.5999,98.7642,5358.5700,0.0000,0.0000,Pass
D86-13,165,242,-2.7441,141.6010,82.4881,99.4358,5344.0700,0.0000,0.0000,Pass
D86-13,165,243,-2.5795,141.6020,82.4224,99.2326,5335.5700,0.0000,0.0000,Pass
D86-13,165,244,-2.4149,141.6030,82.1904,99.6546,5305.5600,0.0000,0.0000,Pass
D86-13,165,245,-2.0840,141.6050,81.7885,98.0321,5253.8100,0.0000,0.0000,Pass
D86-13,165,246,-1.7552,141.6060,83.1607,99.2115,5431.5800,0.0000,0.0000,Pass
D86-13,165,247,-1.5898,141.6060,82.4186,98.4093,5335.0700,0.0000,0.0000,Pass
D86-13,165,248,-1.4248,141.6070,82.4900,98.7944,5344.3200,0.0000,0.0000,Pass
D86-13,165,251,-2.2496,141.6040,82.1070,98.7127,5294.8100,0.0000,0.0000,Pass
D86-13,165,263,-2.9088,141.4360,81.9440,98.0465,5273.8100,0.0000,0.0000,Pass
D86-13,165,264,-2.7432,141.4360,82.3065,99.4538,5320.5700,0.0000,0.0000,Pass
D86-13,165,265,-2.5789,141.4370,82.4842,98.9259,5343.5700,0.0000,0.0000,Pass
D86-13,165,266,-2.4144,141.4380,81.9596,99.1280,5275.8100,0.0000,0.0000,Pass
D86-13,165,267,-2.2491,141.4390,81.8702,98.3090,5264.3100,0.0000,0.0000,Pass
D86-13,165,268,-2.0837,141.4400,81.7515,99.3521,5249.0600,0.0000,0.0000,Pass
D86-13,165,269,-1.7542,141.4410,82.7886,98.6645,5383.0800,0.0000,0.0000,Pass
D86-13,165,270,-1.5889,141.4420,82.4591,99.0522,5340.3200,0.0000,0.0000,Pass
D86-13,165,271,-1.4238,141.4420,82.4186,98.4926,5335.0700,0.0000,0.0000,Pass
D86-13,165,273,-3.0735,141.4360,82.7693,99.0262,5380.5800,0.0000,0.0000,Pass
D86-13,165,274,-1.9192,141.4400,82.8789,99.6101,5394.8300,0.0000,0.0000,Pass
D86-13,165,286,-2.7430,141.2710,82.1923,99.6053,5305.8100,0.0000,0.0000,Pass
D86-13,165,287,-2.0833,141.2750,82.3625,99.7151,5327.8200,0.0000,0.0000,Pass
D86-13,165,288,-1.7530,141.2760,82.9326,99.6500,5401.8300,0.0000,0.0000,Pass
D86-13,165,290,-3.0727,141.2700,82.3780,98.7930,5329.8200,0.0000,0.0000,Pass
D86-13,165,291,-2.9076,141.2710,82.1923,99.5246,5305.8100,0.0000,0.0000,Pass
D86-13,165,292,-2.5778,141.2720,82.6250,99.2973,5361.8200,0.0000,0.0000,Pass
D86-13,165,293,-2.4139,141.2730,82.2639,98.8442,5315.0700,0.0000,0.0000,Pass
D86-13,165,294,-2.2483,141.2740,82.2368,99.1605,5311.5700,0.0000,0.0000,Pass
D86-13,165,295,-1.9188,141.2760,82.4784,99.1940,5342.8200,0.0000,0.0000,Pass
D86-13,165,296,-1.5879,141.2770,82.2504,98.5232,5313.3200,0.0000,0.0000,Pass
D86-13,165,297,-1.4231,141.2780,82.6365,97.8038,5363.3200,0.0000,0.0000,Pass
D86-13,165,311,-3.0719,141.1050,82.4166,99.5546,5334.8200,0.0000,0.0000,Pass
D86-13,165,312,-2.9068,141.1060,81.8915,99.1554,5267.0600,0.0000,0.0000,Pass
D86-13,165,313,-2.7423,141.1060,82.1187,97.9258,5296.3100,0.0000,0.0000,Pass
D86-13,165,314,-2.5769,141.1080,81.8040,98.6552,5255.8100,0.0000,0.0000,Pass
D86-13,165,315,-2.4128,141.1080,82.5845,99.2106,5356.5700,0.0000,0.0000,Pass
D86-13,165,316,-2.0827,141.1100,82.4900,99.0962,5344.3200,0.0000,0.0000,Pass
D86-13,165,317,-1.9178,141.1100,82.7962,99.0075,5384.0800,0.0000,0.0000,Pass
D86-13,165,318,-1.7528,141.1110,82.5324,98.6170,5349.8200,0.0000,0.0000,Pass
D86-13,165,319,-1.5877,141.1120,82.3355,97.8970,5324.3200,0.0000,0.0000,Pass
D86-13,165,320,-1.4220,141.1130,82.5710,97.7965,5354.8200,0.0000,0.0000,Pass
