Centre_X,Centre_Y,Diameter_Min
-6.3204,125.2795,25.0306
6.6027,12.3126,25.1511
-135.6765,-3.8117,24.9414
-6.3337,-3.8247,25.1827
135.9465,-3.8409,25.3151
6.5873,-132.9320,25.0624
