Centre_X,Centre_Y,Roundness_Min
-2.2349,141.8380,96.5759
144.0055,5.4377,82.9178
-15.9858,5.4864,96.7050
-143.9795,-2.2700,96.7359
11.4372,-10.1058,96.5994
2.2580,-138.6715,94.0780
