Centre_X,Centre_Y,Diameter_Stdev
-2.2349,141.8380,1.1520
144.0055,5.4377,8.6760
-15.9858,5.4864,0.6840
-143.9795,-2.2700,1.1170
11.4372,-10.1058,0.6890
2.2580,-138.6715,0.7580
