Centre_X,Centre_Y,Diameter_Max
-2.2349,141.8380,73.7374
144.0055,5.4377,105.8750
-15.9858,5.4864,72.4440
-143.9795,-2.2700,73.7179
11.4372,-10.1058,71.6287
2.2580,-138.6715,72.6020
