Centre_X,Centre_Y,Diameter_Avg
-2.2349,141.8380,70.3240
144.0055,5.4377,73.1090
-15.9858,5.4864,70.1630
-143.9795,-2.2700,71.1930
11.4372,-10.1058,70.1010
2.2580,-138.6715,70.7150
