Centre_X,Centre_Y,Diameter_Min
-2.2160,141.5285,84.3505
144.0230,5.1270,85.2683
-15.9676,5.1765,84.3995
-143.9610,-2.5792,85.7727
11.4548,-10.4164,84.0196
2.2748,-138.9825,84.3561
