Centre_X,Centre_Y,Diameter_Max
-2.2160,141.5285,87.2557
144.0230,5.1270,98.1976
-15.9676,5.1765,86.6791
-143.9610,-2.5792,87.9860
11.4548,-10.4164,86.4161
2.2748,-138.9825,86.8589
