Centre_X,Centre_Y,Roundness_Min
-2.2160,141.5285,95.6621
144.0230,5.1270,78.0534
-15.9676,5.1765,95.3327
-143.9610,-2.5792,96.1128
11.4548,-10.4164,96.0449
2.2748,-138.9825,95.4473
