Centre_X,Centre_Y,Diameter_Avg
-2.2160,141.5285,85.3490
144.0230,5.1270,87.0590
-15.9676,5.1765,85.3030
-143.9610,-2.5792,86.7080
11.4548,-10.4164,85.0520
2.2748,-138.9825,85.4290
