Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-18,60,173,-6.6394,126.3870,20.9831,98.8372,345.8030,0.0000,0.0000,Pass
D26-18,60,174,-6.5912,126.3870,20.9071,95.6037,343.3030,0.0000,0.0000,Pass
D26-18,60,175,-6.5094,126.3870,21.1944,95.2903,352.8040,0.0000,0.0000,Pass
D26-18,60,176,-6.4615,126.3870,21.0513,94.6962,348.0530,0.0000,0.0000,Pass
D26-18,60,177,-6.3792,126.3880,21.9689,95.6800,379.0580,0.0000,0.0000,Pass
D26-18,60,178,-6.3315,126.3880,21.4260,99.3998,360.5550,0.0000,0.0000,Pass
D26-18,60,179,-6.2495,126.3890,21.2694,94.5220,355.3050,0.0000,0.0000,Pass
D26-18,60,180,-6.2014,126.3890,20.7849,95.5693,339.3020,0.0000,0.0000,Pass
D26-18,60,181,-6.1193,126.3890,21.1944,94.9209,352.8040,0.0000,0.0000,Pass
D26-18,60,182,-6.0714,126.3890,21.0890,92.1088,349.3040,0.0000,0.0000,Pass
D26-18,60,183,-5.9891,126.3900,20.9831,98.3004,345.8030,0.0000,0.0000,Pass
D26-18,60,184,-5.9415,126.3900,21.1493,92.2464,351.3040,0.0000,0.0000,Pass
D26-18,60,185,-5.4404,126.3920,21.5224,93.1456,363.8060,0.0000,0.0000,Pass
D26-18,60,286,-7.2203,126.3200,20.6003,93.5926,333.3010,0.0000,0.0000,Pass
D26-18,60,287,-7.1083,126.3200,21.0058,97.0933,346.5530,0.0000,0.0000,Pass
D26-18,60,293,-6.5739,126.2740,21.3143,95.8522,356.8050,0.0000,0.0000,Pass
D26-18,60,294,-6.5263,126.2740,20.9375,95.1848,344.3030,0.0000,0.0000,Pass
D26-18,60,295,-6.3142,126.2750,20.9527,96.6226,344.8030,0.0000,0.0000,Pass
D26-18,60,296,-6.2661,126.2750,20.9831,96.8669,345.8030,0.0000,0.0000,Pass
D26-18,60,337,-6.9450,126.2600,21.0058,96.6119,346.5530,0.0000,0.0000,Pass
D26-18,60,338,-6.7449,126.2610,20.7389,93.9887,337.8020,0.0000,0.0000,Pass
D26-18,60,339,-5.7464,126.2650,21.0966,96.3924,349.5540,0.0000,0.0000,Pass
D26-18,60,340,-5.5461,126.2660,20.8614,96.7709,341.8020,0.0000,0.0000,Pass
D26-18,60,367,-6.9447,126.1820,20.9375,96.9237,344.3030,0.0000,0.0000,Pass
D26-18,60,368,-6.7449,126.1830,20.9299,96.7703,344.0530,0.0000,0.0000,Pass
D26-18,60,369,-5.7465,126.1870,20.6235,94.0297,334.0510,0.0000,0.0000,Pass
D26-18,60,373,-5.5463,126.1880,21.0513,97.5397,348.0530,0.0000,0.0000,Pass
D26-18,60,380,-6.0566,126.1800,20.9983,96.7994,346.3030,0.0000,0.0000,Pass
D26-18,60,381,-6.0028,126.1800,21.4779,97.8821,362.3060,0.0000,0.0000,Pass
D26-18,60,434,-7.2198,126.1490,21.6330,98.9526,367.5560,0.0000,0.0000,Pass
D26-18,60,435,-7.1077,126.1490,21.1192,96.9082,350.3040,0.0000,0.0000,Pass
D26-18,60,441,-6.9445,126.1150,20.8995,96.8406,343.0530,0.0000,0.0000,Pass
D26-18,60,442,-5.7461,126.1200,20.9679,98.8068,345.3030,0.0000,0.0000,Pass
D26-18,60,468,-6.9443,126.0370,20.6312,96.6594,334.3010,0.0000,0.0000,Pass
D26-18,60,469,-5.7459,126.0420,20.8690,97.6894,342.0530,0.0000,0.0000,Pass
D26-18,60,497,-7.1072,125.9950,20.8155,95.8922,340.3020,0.0000,0.0000,Pass
D26-18,60,499,-7.2192,125.9940,21.0058,95.0921,346.5530,0.0000,0.0000,Pass
D26-18,60,500,-6.1181,125.9940,20.8919,97.3916,342.8030,0.0000,0.0000,Pass
D26-18,60,501,-6.0702,125.9940,20.9147,96.6764,343.5530,0.0000,0.0000,Pass
D26-18,60,502,-5.9882,125.9940,20.9603,97.2306,345.0530,0.0000,0.0000,Pass
D26-18,60,503,-5.9401,125.9950,21.1041,97.6503,349.8040,0.0000,0.0000,Pass
D26-18,60,535,-6.9439,125.9650,20.7389,98.5206,337.8020,0.0000,0.0000,Pass
D26-18,60,536,-6.7443,125.9660,20.8766,97.4608,342.3030,0.0000,0.0000,Pass
D26-18,60,537,-5.7455,125.9700,20.8079,93.6625,340.0520,0.0000,0.0000,Pass
D26-18,60,538,-5.5454,125.9710,20.7543,96.0248,338.3020,0.0000,0.0000,Pass
D26-18,60,547,-6.6139,125.9460,21.0664,96.1914,348.5530,0.0000,0.0000,Pass
D26-18,60,548,-6.2241,125.9480,21.1267,95.4799,350.5540,0.0000,0.0000,Pass
D26-18,60,549,-5.4151,125.9520,21.1569,97.0906,351.5540,0.0000,0.0000,Pass
D26-18,60,575,-5.9433,125.9190,21.2544,91.9688,354.8040,0.0000,0.0000,Pass
D26-18,60,591,-6.9435,125.8870,20.8461,99.0780,341.3020,0.0000,0.0000,Pass
D26-18,60,592,-6.7436,125.8880,20.8079,97.2114,340.0520,0.0000,0.0000,Pass
D26-18,60,593,-5.7451,125.8920,20.6543,96.9612,335.0510,0.0000,0.0000,Pass
D26-18,60,594,-5.5449,125.8930,20.8537,97.8317,341.5520,0.0000,0.0000,Pass
D26-18,60,600,-6.5076,125.8820,21.5741,96.2486,365.5560,0.0000,0.0000,Pass
D26-18,60,601,-6.4598,125.8820,21.6771,96.6339,369.0570,0.0000,0.0000,Pass
D26-18,60,602,-6.3774,125.8820,22.9886,97.2246,415.0640,0.0000,0.0000,Pass
D26-18,60,603,-6.3300,125.8830,22.1277,98.0538,384.5590,0.0000,0.0000,Pass
D26-18,60,604,-5.9821,125.8800,21.1117,98.6549,350.0540,0.0000,0.0000,Pass
D26-18,60,605,-5.9039,125.8810,20.6235,98.4135,334.0510,0.0000,0.0000,Pass
D26-18,60,656,-6.6135,125.8680,21.2919,95.3522,356.0550,0.0000,0.0000,Pass
D26-18,60,657,-6.2237,125.8700,21.7431,98.5428,371.3070,0.0000,0.0000,Pass
D26-18,60,658,-5.4147,125.8730,21.0588,97.5111,348.3030,0.0000,0.0000,Pass
D26-18,60,684,-7.1951,125.8480,20.9907,98.8408,346.0530,0.0000,0.0000,Pass
D26-18,60,694,-5.9429,125.8410,21.2619,98.9382,355.0550,0.0000,0.0000,Pass
D26-18,60,700,-6.9555,125.8220,20.5926,96.4658,333.0510,0.0000,0.0000,Pass
D26-18,60,701,-5.7572,125.8270,21.0815,99.3626,349.0540,0.0000,0.0000,Pass
D26-18,60,702,-6.6136,125.8160,21.2395,96.7808,354.3040,0.0000,0.0000,Pass
