Test sample,DieID,ID,X position,Y position,Diameter (um),% Roundness,Area,% Overall Void,% Largest Void,Result
D26-08,60,173,-6.6470,126.3900,25.1321,95.7121,496.0760,0.0000,0.0000,Pass
D26-08,60,174,-6.5990,126.3900,25.1258,94.7284,495.8260,0.0000,0.0000,Pass
D26-08,60,175,-6.5169,126.3910,25.1701,95.6057,497.5760,0.0000,0.0000,Pass
D26-08,60,176,-6.4690,126.3910,25.1195,95.2080,495.5760,0.0000,0.0000,Pass
D26-08,60,177,-6.3868,126.3910,25.2774,94.5684,501.8270,0.0000,0.0000,Pass
D26-08,60,178,-6.3389,126.3910,25.1764,94.6338,497.8260,0.0000,0.0000,Pass
D26-08,60,179,-6.2570,126.3920,25.1574,95.0338,497.0760,0.0000,0.0000,Pass
D26-08,60,180,-6.2089,126.3920,25.2837,94.8756,502.0770,0.0000,0.0000,Pass
D26-08,60,181,-6.1268,126.3920,25.2459,95.1492,500.5770,0.0000,0.0000,Pass
D26-08,60,182,-6.0788,126.3920,25.3591,94.9959,505.0780,0.0000,0.0000,Pass
D26-08,60,183,-5.9967,126.3930,25.3967,93.6594,506.5780,0.0000,0.0000,Pass
D26-08,60,184,-5.9488,126.3930,25.2774,95.6566,501.8270,0.0000,0.0000,Pass
D26-08,60,185,-5.4475,126.3940,25.4343,91.0004,508.0780,0.0000,0.0000,Pass
D26-08,60,286,-7.2285,126.3240,25.1511,93.6697,496.8260,0.0000,0.0000,Pass
D26-08,60,287,-7.1165,126.3240,25.1827,93.8761,498.0760,0.0000,0.0000,Pass
D26-08,60,293,-6.5817,126.2770,25.2648,95.1726,501.3270,0.0000,0.0000,Pass
D26-08,60,294,-6.5338,126.2770,25.1701,96.1886,497.5760,0.0000,0.0000,Pass
D26-08,60,295,-6.3217,126.2780,25.2333,96.1499,500.0770,0.0000,0.0000,Pass
D26-08,60,296,-6.2738,126.2790,25.2711,97.1433,501.5770,0.0000,0.0000,Pass
D26-08,60,337,-6.9528,126.2640,25.0433,94.4596,492.5760,0.0000,0.0000,Pass
D26-08,60,338,-6.7528,126.2640,25.1195,94.7654,495.5760,0.0000,0.0000,Pass
D26-08,60,339,-5.7540,126.2680,25.0814,95.3195,494.0760,0.0000,0.0000,Pass
D26-08,60,340,-5.5536,126.2690,25.2333,93.3139,500.0770,0.0000,0.0000,Pass
