Centre_X,Centre_Y,Roundness_Min
-2.2265,141.8475,96.8471
144.0085,5.4429,77.2623
-15.9827,5.4963,95.4882
-143.9760,-2.2565,96.8163
11.4400,-10.0969,96.9644
2.2569,-138.6625,96.4908
