Centre_X,Centre_Y,Diameter_Min
-2.2265,141.8475,81.1185
144.0085,5.4429,81.0479
-15.9827,5.4963,81.8743
-143.9760,-2.2565,82.5017
11.4400,-10.0969,81.7517
2.2569,-138.6625,81.5412
